Year,Postcode,Suburb,Emission source,Total Electricity (KWh),Total Gas (GJ),Average Intensity (KWh/per customer) per annum,Average Intensity (GJ/per customer)  per annum,Average Intensity (KWh/per customer) per day,Average Intensity (MJ/per customer)  per day,Scope 1  (KG CO2e),Scope 2  (KG CO2e),Scope 3  (KG CO2e),Total Emissions (KG CO2e),Average Emissions per customer (KG CO2e),Average Emissions Energy  per customer (KG CO2e) per day,Rest of municipality Total Electricity (kWh),Rest of municipality Total Gas (GJ),Rest of municipality Emissions (KG CO2e),Total Cost ($),Average Intensity ($/Household)  per day,Average Intensity ($/Household)  per Month,Average Intensity ($/Household)  per annum,Feature Extent,Location Coordinate
2021,3803,Hallam,Electricity,15646970,,4005,,10,,,15021091,1564697,16585788,4245,11,508862226,,539393960,5997171.873,4.205697286,127.9232925,1535.079509,"{""coordinates"":[[[145.2895269606,-37.9997450077],[145.2895260155,-37.9997450029],[145.286171993,-37.9993009694],[145.2850519602,-37.9991149793],[145.2835519612,-37.9989219902],[145.2819539952,-37.9986899798],[145.2806019804,-37.9985390293],[145.2781289558,-37.9981890069],[145.2750470002,-37.9977019774],[145.2752910075,-37.9967300362],[145.275691995,-37.9941229956],[145.2761399902,-37.9918769559],[145.2762217776,-37.9914302178],[145.2763429844,-37.9896310171],[145.2768189737,-37.9869610118],[145.276658958,-37.9869780423],[145.2765510309,-37.9869879867],[145.276413038,-37.9870390262],[145.2763259483,-37.9870849721],[145.2762379554,-37.9871699984],[145.2761789988,-37.9872379671],[145.2760979827,-37.9873459768],[145.2760259875,-37.987449],[145.2759519844,-37.9875580136],[145.2758790379,-37.9876539843],[145.275821043,-37.9877289963],[145.2757690153,-37.987802032],[145.2756810408,-37.9878939883],[145.275609027,-37.9879899725],[145.2755270412,-37.9880989589],[145.2754760143,-37.9881730005],[145.2754110439,-37.9882409707],[145.2753380225,-37.9883439693],[145.275278971,-37.9884120263],[145.2752199777,-37.9884809944],[145.2751320265,-37.9885840442],[145.2750670147,-37.9886459757],[145.2749570408,-37.9887310389],[145.2748409884,-37.9887989894],[145.2747180153,-37.9888619628],[145.2746229849,-37.9889069707],[145.274484983,-37.988946031],[145.274340026,-37.988984989],[145.2741949619,-37.9890129597],[145.2740639595,-37.9890579799],[145.2739259842,-37.9890919932],[145.2738169652,-37.9891600369],[145.2737010059,-37.9892399734],[145.2736350064,-37.9893080177],[145.2735910158,-37.9893819724],[145.2735759943,-37.9895020429],[145.2735390322,-37.9896050201],[145.273508975,-37.9897019795],[145.2734939923,-37.9898160126],[145.2734860068,-37.9898559803],[145.2734920261,-37.9899479722],[145.273512965,-37.99006803],[145.2735199684,-37.9901539893],[145.2735400209,-37.990239969],[145.2735969926,-37.9903210026],[145.2736119666,-37.9903550081],[145.2736409618,-37.9903840016],[145.273655043,-37.990424032],[145.2737119668,-37.9905270358],[145.2737830107,-37.9905970109],[145.2738619499,-37.9906940295],[145.2738770265,-37.9907280365],[145.2739549608,-37.9908319885],[145.2740050379,-37.9909069728],[145.2740770431,-37.9910039796],[145.2740770159,-37.9910449834],[145.2740829606,-37.9911640009],[145.2741040153,-37.9911989968],[145.2740679592,-37.9912390121],[145.2740449758,-37.9913300375],[145.2740010189,-37.9914389591],[145.2739649953,-37.9914620325],[145.2738989847,-37.9915299866],[145.2738109832,-37.9916150198],[145.273753022,-37.9916839932],[145.2736499709,-37.9917459961],[145.2735489583,-37.9918249803],[145.2734690259,-37.9918820056],[145.2733960023,-37.991944999],[145.2733300036,-37.9920250288],[145.2732719736,-37.9920930186],[145.2731909597,-37.9921840027],[145.2731390403,-37.9922919869],[145.2731170369,-37.9924130271],[145.2730939743,-37.9925039611],[145.2731009751,-37.9925900195],[145.2730999845,-37.9926759605],[145.2731139997,-37.9927110425],[145.2731279719,-37.9927960317],[145.2731270334,-37.9928880115],[145.2731409824,-37.9929739917],[145.2731400359,-37.9930939894],[145.2730959599,-37.9932200225],[145.2730510285,-37.993333967],[145.2730209796,-37.9933620033],[145.2729199679,-37.9934529638],[145.2727890279,-37.9935269927],[145.2726650438,-37.9935889576],[145.2725269567,-37.9936229765],[145.2724190444,-37.9936279697],[145.2723170235,-37.9936099789],[145.2721940247,-37.9935930405],[145.2720650314,-37.9935520422],[145.2720139819,-37.9935510216],[145.2719050107,-37.993556981],[145.2718610138,-37.9935669684],[145.2717529554,-37.9936019595],[145.2716220071,-37.9936520244],[145.2715409946,-37.9937030034],[145.2715189581,-37.9937379971],[145.2714610222,-37.9938459912],[145.2714610171,-37.993885986],[145.2714379889,-37.9939709812],[145.271423011,-37.9940569779],[145.2714009859,-37.9940909894],[145.2713419514,-37.9942059876],[145.2712899823,-37.9942800133],[145.2711889672,-37.9943709722],[145.271087013,-37.9944500215],[145.2709700286,-37.9945129887],[145.2708571907,-37.9945424293],[145.2706870439,-37.9945919887],[145.2706360227,-37.9945970059],[145.2705929869,-37.9946140363],[145.2705419793,-37.9946189635],[145.2704410127,-37.9946360428],[145.2703900053,-37.994640961],[145.2702309558,-37.9946519588],[145.2700719943,-37.9946509719],[145.2700210364,-37.9946620187],[145.2699109625,-37.9946789726],[145.2698030212,-37.9946890006],[145.269658009,-37.9947059718],[145.2695130244,-37.9947459957],[145.2694039588,-37.9947680016],[145.2692950105,-37.9948010037],[145.2691649794,-37.9948399856],[145.2690630189,-37.994862988],[145.2689389984,-37.994873959],[145.2688229833,-37.9948839663],[145.2687230035,-37.9949069976],[145.268614004,-37.9949460272],[145.2685120544,-37.9949690383],[145.2683529787,-37.9949849897],[145.2683019573,-37.9949899968],[145.2681500333,-37.9950180392],[145.2680189927,-37.9950519673],[145.2679100323,-37.9950849588],[145.2677640096,-37.9951249833],[145.2676259955,-37.9951760119],[145.2675259866,-37.9951920214],[145.2673579962,-37.9952480242],[145.2672350031,-37.9952990124],[145.2671399889,-37.9953500433],[145.2670600101,-37.9954130203],[145.2669720388,-37.9955039784],[145.2669569923,-37.9955370106],[145.2668920354,-37.9956120144],[145.2668110102,-37.9957029757],[145.2667970439,-37.9957380064],[145.2667600456,-37.9957660197],[145.2667159723,-37.9957830333],[145.266593004,-37.9958450066],[145.2664630093,-37.995890042],[145.266324969,-37.9959299931],[145.2661869612,-37.9959690433],[145.2660850241,-37.9960030379],[145.2659759835,-37.9960199943],[145.2658670553,-37.9960360421],[145.2657590278,-37.9960530133],[145.2656130109,-37.9960689733],[145.2655120162,-37.9960909865],[145.2654030241,-37.9961020042],[145.2652509574,-37.9961069612],[145.2652079799,-37.9961180425],[145.2651500389,-37.9961179987],[145.2651070356,-37.9961060092],[145.2649910202,-37.9960999805],[145.2648380156,-37.9960930274],[145.2647300081,-37.9960980211],[145.2645929908,-37.9960510295],[145.2644549959,-37.9960170094],[145.2643109554,-37.9959810073],[145.2641740483,-37.995940956],[145.2641449635,-37.9959119679],[145.2640440012,-37.9958369582],[145.2639369586,-37.9957609575],[145.2638359691,-37.9956750429],[145.2637709844,-37.9956120003],[145.2636929482,-37.9955200261],[145.2636210058,-37.9954569798],[145.2635130052,-37.99536997],[145.2634629851,-37.9952890434],[145.2633619614,-37.9952089766],[145.2632830087,-37.9951520358],[145.2632610197,-37.9951370306],[145.2631819802,-37.9950919842],[145.2630670292,-37.9950529768],[145.2629359648,-37.9950120281],[145.2627989582,-37.9950400135],[145.2626609903,-37.9950730222],[145.2626099844,-37.9950739807],[145.2625090298,-37.995089972],[145.2624219552,-37.9951349883],[145.262289992,-37.9951919668],[145.2621600215,-37.9952479833],[145.2620289748,-37.9953100217],[145.2618990321,-37.9953609827],[145.2617609864,-37.9953890416],[145.2616449998,-37.9954059724],[145.2614999802,-37.9954269798],[145.2614049646,-37.9954619829],[145.2613110432,-37.9954950104],[145.2611799967,-37.9955290209],[145.2610420038,-37.9955630186],[145.2609400375,-37.995589979],[145.2608019784,-37.99563497],[145.2606649678,-37.9956630429],[145.2605049817,-37.9956740137],[145.2603969635,-37.9956789942],[145.2602519691,-37.9956950438],[145.2601440153,-37.9957059729],[145.2599910251,-37.9957109995],[145.2598829967,-37.9957279743],[145.2597810256,-37.9957440292],[145.2596290352,-37.9957660125],[145.2595200434,-37.9957770068],[145.2594180521,-37.9958449696],[145.2593089584,-37.9959190364],[145.2592070296,-37.9959530341],[145.2590630228,-37.9959749637],[145.2590120117,-37.9959799669],[145.2588960369,-37.9959799618],[145.2587870183,-37.9959679927],[145.2586350259,-37.9959779889],[145.2584830328,-37.9959889761],[145.2583750389,-37.9959770218],[145.2582730353,-37.9959539814],[145.2582380145,-37.9959300317],[145.2581149891,-37.9958670274],[145.2579989721,-37.995786022],[145.2579059997,-37.9956989594],[145.2578270247,-37.9956469712],[145.2577189669,-37.9955669936],[145.2576119992,-37.9954919706],[145.257518001,-37.9954049826],[145.2574170219,-37.9953189726],[145.2573159745,-37.995244037],[145.2571939605,-37.9951860123],[145.2570860077,-37.9951050264],[145.2569709679,-37.9950299823],[145.2568480362,-37.9949669781],[145.2566179913,-37.9948279744],[145.2564960548,-37.9947590368],[145.2563729539,-37.9946950382],[145.2562649642,-37.9946200079],[145.2561500032,-37.9945219838],[145.256071005,-37.9944239614],[145.2560500378,-37.9943889636],[145.2559569644,-37.9943029704],[145.2558259969,-37.9942620062],[145.2556889787,-37.9942389939],[145.2555809905,-37.9941639539],[145.2554949934,-37.9940720364],[145.2554300264,-37.9940119725],[145.2553910324,-37.9940010303],[145.2553509925,-37.9939909737],[145.255190957,-37.9939959886],[145.2550539628,-37.9939599808],[145.2549609947,-37.9938849919],[145.2548389716,-37.9938039844],[145.254738009,-37.9937410427],[145.2546510288,-37.9936829767],[145.2546079528,-37.9936660257],[145.2544780248,-37.9936250034],[145.2543770207,-37.9935960176],[145.2542470285,-37.9935500285],[145.2541459607,-37.9934920413],[145.2540529925,-37.9934449795],[145.253966,-37.9933989978],[145.253866968,-37.9933699507],[145.2538160011,-37.9933529814],[145.2529319647,-37.9968109741],[145.2526569951,-37.9982910183],[145.252314987,-38.0005340286],[145.2520025185,-38.0035617974],[145.2519932289,-38.003651796],[145.2519845778,-38.0037407587],[145.251984509,-38.0037414516],[145.2518721466,-38.0048969229],[145.250822098,-38.0094141822],[145.2503200039,-38.0117601303],[145.2496356395,-38.0138898977],[145.2491577084,-38.01635757],[145.2490171098,-38.0169235909],[145.249016688,-38.0169252806],[145.2489951495,-38.0170120133],[145.2549099854,-38.0178590368],[145.256663989,-38.0187220112],[145.2574189733,-38.0189460204],[145.2587160365,-38.0190590273],[145.26052201,-38.0187760095],[145.2609000249,-38.0187509713],[145.2703979817,-38.0198949981],[145.2741560084,-38.0203470339],[145.2860809915,-38.0215619925],[145.286082028,-38.0215619986],[145.2867540219,-38.0216439707],[145.2867679784,-38.0215729892],[145.2867880139,-38.021466968],[145.2868020231,-38.0214020343],[145.2868360382,-38.0212240316],[145.2869419892,-38.0207159715],[145.287153051,-38.0197000099],[145.2872049591,-38.0194109979],[145.2871260449,-38.0193749811],[145.287021945,-38.0193110298],[145.2868330054,-38.0192850258],[145.2866809955,-38.0192659581],[145.2865319886,-38.0192509984],[145.2864520467,-38.0192429841],[145.2863520349,-38.0192299909],[145.2855500155,-38.0191299981],[145.2852750413,-38.0190949866],[145.2852100099,-38.019088009],[145.2851300004,-38.0190790015],[145.2851239913,-38.0189619576],[145.2851169936,-38.0188149978],[145.2851049939,-38.0185200078],[145.2850789553,-38.0179319988],[145.2850269649,-38.0167210066],[145.2849656987,-38.0151954811],[145.2848024762,-38.0121178628],[145.2848585422,-38.0119765452],[145.2851276956,-38.0116047297],[145.2851293829,-38.0115455191],[145.2851301993,-38.0115075548],[145.2851339051,-38.0114741477],[145.2851452705,-38.0114346522],[145.2851169216,-38.0112942929],[145.2851002245,-38.0111911064],[145.2850860594,-38.0109983335],[145.285078684,-38.0108260446],[145.2850183476,-38.0105954331],[145.2849870981,-38.0104505255],[145.2849829477,-38.0103700698],[145.2850056168,-38.0102751357],[145.2850073324,-38.0102235135],[145.2850100263,-38.0101734106],[145.2851321414,-38.0099939807],[145.2851546315,-38.0098519748],[145.2852060079,-38.0097387597],[145.2852920351,-38.0096542933],[145.2853666828,-38.0096055372],[145.2853072615,-38.0091102777],[145.2853820211,-38.0088186074],[145.2855095693,-38.0081667262],[145.2856264576,-38.0075577301],[145.2857107439,-38.0073224418],[145.2857521507,-38.0071716095],[145.2857677795,-38.0070336128],[145.2858062943,-38.0069722175],[145.2859092548,-38.0068774446],[145.2860252465,-38.0068158541],[145.2862896259,-38.0067130342],[145.2865152815,-38.0066179673],[145.2866344831,-38.0065461494],[145.2868311167,-38.0064613742],[145.2870020434,-38.0064098744],[145.2871923006,-38.0063455438],[145.28745665,-38.0062350607],[145.287585641,-38.0061913213],[145.2875981133,-38.0061780753],[145.2878285172,-38.0052133357],[145.2879920405,-38.0046019879],[145.2881199646,-38.0041049603],[145.2881519646,-38.0039929756],[145.288127116,-38.0039629826],[145.2881780215,-38.003898036],[145.2881890206,-38.0038570207],[145.2882530213,-38.0036089985],[145.288428034,-38.0029200263],[145.2884400387,-38.0028719963],[145.2884350066,-38.0027249658],[145.2884070522,-38.002615001],[145.288378016,-38.0025060118],[145.2883419974,-38.0023750219],[145.2883236836,-38.0023304617],[145.2883880221,-38.002253959],[145.2884889512,-38.002178034],[145.2885509753,-38.0021319938],[145.2886569818,-38.001942971],[145.2887929832,-38.0018050315],[145.2888349575,-38.0017440099],[145.2888610177,-38.0017140191],[145.2888799822,-38.0016860067],[145.2890919569,-38.001281032],[145.2890989553,-38.0011979719],[145.2892460303,-38.000728969],[145.2893780021,-38.0003800372],[145.2894449707,-38.000125028],[145.2895269606,-37.9997450077]]],""type"":""Polygon""}","-38.007567081050084, 145.26891675520798"
